PC_CODE,COMMODITY,STATE,Country,UNIT,Quantity,Trade_Value_USD,,,
A1,TEA,MADHYA PRADESH,U K,KGS,3630,22840,,,
A1,TEA,MADHYA PRADESH,U S A,KGS,6364,114104,,,
A1,TEA,MAHARASHTRA,ANGOLA,KGS,1650,7062,,,
A1,TEA,MAHARASHTRA,AUSTRALIA,KGS,171660,902340,,,
A1,TEA,MAHARASHTRA,BAHARAIN IS,KGS,90592,437783,,,
A1,TEA,MAHARASHTRA,BANGLADESH PR,KGS,88425,470095,,,
A1,TEA,MAHARASHTRA,BELARUS,KGS,750,15354,,,
A1,TEA,MAHARASHTRA,BELGIUM,KGS,50999,210397,,,
A1,TEA,MAHARASHTRA,BENIN,KGS,261,1413,,,
A1,TEA,MAHARASHTRA,BHUTAN,KGS,190,2320,,,
A1,TEA,MAHARASHTRA,BURKINA FASO,KGS,6614,41369,,,
A1,TEA,MAHARASHTRA,CAMBODIA,KGS,192,1107,,,
A1,TEA,MAHARASHTRA,CAMEROON,KGS,10,54,,,
A1,TEA,MAHARASHTRA,CANADA,KGS,349945,2241678,,,
A1,TEA,MAHARASHTRA,CHILE,KGS,1702,16624,,,
A1,TEA,MAHARASHTRA,CHINA P RP,KGS,179675,521028,,,
A1,TEA,MAHARASHTRA,COLOMBIA,KGS,8298,14106,,,
A1,TEA,MAHARASHTRA,CONGO D. REP.,KGS,913,5772,,,
A1,TEA,MAHARASHTRA,COTE D' IVOIRE,KGS,623,3220,,,
A1,TEA,MAHARASHTRA,CYPRUS,KGS,7566,45336,,,
A1,TEA,MAHARASHTRA,EGYPT A RP,KGS,44360,195548,,,
A1,TEA,MAHARASHTRA,EQUTL GUINEA,KGS,106,2235,,,
A1,TEA,MAHARASHTRA,FIJI IS,KGS,959,7372,,,
A1,TEA,MAHARASHTRA,FRANCE,KGS,12059,70377,,,
A1,TEA,MAHARASHTRA,GAMBIA,KGS,1074,6244,,,
A1,TEA,MAHARASHTRA,GERMANY,KGS,44737,267506,,,
A1,TEA,MAHARASHTRA,GHANA,KGS,597,4278,,,
A1,TEA,MAHARASHTRA,GREECE,KGS,329,2878,,,
A1,TEA,MAHARASHTRA,GUINEA,KGS,3557,25688,,,
A1,TEA,MAHARASHTRA,GUYANA,KGS,717,3661,,,
A1,TEA,MAHARASHTRA,HONG KONG,KGS,25918,109262,,,
A1,TEA,MAHARASHTRA,IRAQ,KGS,1052754,2597190,,,
A1,TEA,MAHARASHTRA,IRELAND,KGS,1066,6265,,,
A1,TEA,MAHARASHTRA,ISRAEL,KGS,1915,16071,,,
A1,TEA,MAHARASHTRA,ITALY,KGS,83513,465794,,,
A1,TEA,MAHARASHTRA,JAMAICA,KGS,300,1944,,,
A1,TEA,MAHARASHTRA,JAPAN,KGS,60786,263261,,,
A1,TEA,MAHARASHTRA,JORDAN,KGS,62115,426879,,,
A1,TEA,MAHARASHTRA,KAZAKHSTAN,KGS,1284,5527,,,
A1,TEA,MAHARASHTRA,KENYA,KGS,16837,64435,,,
A1,TEA,MAHARASHTRA,KOREA RP,KGS,2116,38736,,,
A1,TEA,MAHARASHTRA,KUWAIT,KGS,237812,1200206,,,
A1,TEA,MAHARASHTRA,LEBANON,KGS,5640,37195,,,
A1,TEA,MAHARASHTRA,LIBERIA,KGS,909,6137,,,
A1,TEA,MAHARASHTRA,LIBYA,KGS,1116,2176,,,
A1,TEA,MAHARASHTRA,MADAGASCAR,KGS,2105,12737,,,
A1,TEA,MAHARASHTRA,MALAYSIA,KGS,44979,340515,,,
A1,TEA,MAHARASHTRA,MALDIVES,KGS,61742,281113,,,
A1,TEA,MAHARASHTRA,MALI,KGS,14256,92707,,,
A1,TEA,MAHARASHTRA,MAURITIUS,KGS,17410,205293,,,
A1,TEA,MAHARASHTRA,MOZAMBIQUE,KGS,318,1830,,,
A1,TEA,MAHARASHTRA,MYANMAR,KGS,318725,2145272,,,
A1,TEA,MAHARASHTRA,NEPAL,KGS,480,1173,,,
A1,TEA,MAHARASHTRA,NETHERLAND,KGS,38265,225757,,,
A1,TEA,MAHARASHTRA,NETHERLANDANTIL,KGS,3011,34356,,,
A1,TEA,MAHARASHTRA,NEW ZEALAND,KGS,84868,434071,,,
A1,TEA,MAHARASHTRA,NIGERIA,KGS,20457,94387,,,
A1,TEA,MAHARASHTRA,NORWAY,KGS,3297,24072,,,
A1,TEA,MAHARASHTRA,OMAN,KGS,26118,113383,,,
A1,TEA,MAHARASHTRA,PAKISTAN IR,KGS,18000,44331,,,
A1,TEA,MAHARASHTRA,PANAMA REPUBLIC,KGS,4719,28951,,,
A1,TEA,MAHARASHTRA,PHILIPPINES,KGS,20202,126449,,,
A1,TEA,MAHARASHTRA,POLAND,KGS,682,6459,,,
A1,TEA,MAHARASHTRA,QATAR,KGS,177728,711773,,,
A1,TEA,MAHARASHTRA,REUNION,KGS,2264,23379,,,
A1,TEA,MAHARASHTRA,RUSSIA,KGS,121050,351070,,,
A1,TEA,MAHARASHTRA,SAMOA,KGS,67,749,,,
A1,TEA,MAHARASHTRA,SAUDI ARAB,KGS,705054,3331152,,,
A1,TEA,MAHARASHTRA,SENEGAL,KGS,766,3923,,,
A1,TEA,MAHARASHTRA,SEYCHELLES,KGS,2400,9109,,,
A1,TEA,MAHARASHTRA,SIERRA LEONE,KGS,1411,8843,,,
A1,TEA,MAHARASHTRA,SINGAPORE,KGS,105140,510768,,,
A1,TEA,MAHARASHTRA,SOUTH AFRICA,KGS,90759,574040,,,
A1,TEA,MAHARASHTRA,SPAIN,KGS,1168,10516,,,
A1,TEA,MAHARASHTRA,SRI LANKA DSR,KGS,2285,12531,,,
A1,TEA,MAHARASHTRA,SURINAME,KGS,21063,137073,,,
A1,TEA,MAHARASHTRA,SWEDEN,KGS,4326,27066,,,
A1,TEA,MAHARASHTRA,TAIWAN,KGS,87954,304718,,,
A1,TEA,MAHARASHTRA,TANZANIA REP,KGS,26623,125322,,,
A1,TEA,MAHARASHTRA,THAILAND,KGS,42684,229635,,,
A1,TEA,MAHARASHTRA,TIMOR-LESTE,KGS,50,387,,,
A1,TEA,MAHARASHTRA,TOGO,KGS,1224,6958,,,
A1,TEA,MAHARASHTRA,TRINIDAD,KGS,19521,98956,,,
A1,TEA,MAHARASHTRA,TURKEY,KGS,10800,59830,,,
A1,TEA,MAHARASHTRA,U ARAB EMTS,KGS,2650666,7393335,,,
A1,TEA,MAHARASHTRA,U K,KGS,163408,714505,,,
A1,TEA,MAHARASHTRA,U S A,KGS,1193895,6677133,,,
A1,TEA,MAHARASHTRA,UZBEKISTAN,KGS,67724,147479,,,
A1,TEA,MAHARASHTRA,VENEZUELA,KGS,400,2151,,,
A1,TEA,MAHARASHTRA,VIETNAM SOC REP,KGS,1194,7612,,,
A1,TEA,MAHARASHTRA,ZAMBIA,KGS,990,8224,,,
A1,TEA,MANIPUR,CZECH REPUBLIC,KGS,40,1220,,,
A1,TEA,MEGHALAYA,AUSTRALIA,KGS,8,367,,,
A1,TEA,MEGHALAYA,BAHARAIN IS,KGS,104,725,,,
A1,TEA,MEGHALAYA,CANADA,KGS,31,3939,,,
A1,TEA,MEGHALAYA,CZECH REPUBLIC,KGS,17,1295,,,
A1,TEA,MEGHALAYA,ESTONIA,KGS,5,455,,,
A1,TEA,MEGHALAYA,JAPAN,KGS,12,766,,,
A1,TEA,MEGHALAYA,KOREA RP,KGS,10,1501,,,
A1,TEA,MEGHALAYA,NEW ZEALAND,KGS,19,508,,,
A1,TEA,MEGHALAYA,SWITZERLAND,KGS,15,1122,,,
A1,TEA,MEGHALAYA,U K,KGS,70,3800,,,
A1,TEA,PUDUCHERRY,SINGAPORE,KGS,231,1897,,,
A1,TEA,PUNJAB,AUSTRALIA,KGS,7547,26420,,,
A1,TEA,PUNJAB,CANADA,KGS,8454,48241,,,
A1,TEA,PUNJAB,EQUTL GUINEA,KGS,25,143,,,
A1,TEA,PUNJAB,GAMBIA,KGS,177,1367,,,
A1,TEA,PUNJAB,HONG KONG,KGS,3830,22641,,,
A1,TEA,PUNJAB,ITALY,KGS,876,3350,,,
A1,TEA,PUNJAB,KOREA RP,KGS,87,4458,,,
A1,TEA,PUNJAB,KUWAIT,KGS,1450,3108,,,
A1,TEA,PUNJAB,LIBERIA,KGS,36,247,,,
A1,TEA,PUNJAB,MALDIVES,KGS,5,92,,,
A1,TEA,PUNJAB,NEW ZEALAND,KGS,38708,172616,,,
A1,TEA,PUNJAB,NIGERIA,KGS,90,602,,,
A1,TEA,PUNJAB,POLAND,KGS,25,1821,,,
A1,TEA,PUNJAB,U ARAB EMTS,KGS,725,2356,,,
A1,TEA,PUNJAB,U S A,KGS,20594,133371,,,
A1,TEA,RAJASTHAN,ALGERIA,KGS,6025,29579,,,
A1,TEA,RAJASTHAN,ARMENIA,KGS,1632,3510,,,
A1,TEA,RAJASTHAN,AUSTRALIA,KGS,225,8357,,,
A1,TEA,RAJASTHAN,BAHARAIN IS,KGS,12,203,,,
A1,TEA,RAJASTHAN,CAMBODIA,KGS,1766,6693,,,
A1,TEA,RAJASTHAN,CAMEROON,KGS,81,716,,,
A1,TEA,RAJASTHAN,CANADA,KGS,3288,13455,,,
A1,TEA,RAJASTHAN,CONGO D. REP.,KGS,181,3781,,,
A1,TEA,RAJASTHAN,FRANCE,KGS,34,1489,,,
A1,TEA,RAJASTHAN,GABON,KGS,310,1286,,,
A1,TEA,RAJASTHAN,GAMBIA,KGS,303,3204,,,
A1,TEA,RAJASTHAN,GERMANY,KGS,2208,8254,,,
A1,TEA,RAJASTHAN,GHANA,KGS,109418,434135,,,
A1,TEA,RAJASTHAN,IRAQ,KGS,201660,401268,,,
A1,TEA,RAJASTHAN,ISRAEL,KGS,500,1884,,,
A1,TEA,RAJASTHAN,JAMAICA,KGS,900,5920,,,
A1,TEA,RAJASTHAN,JORDAN,KGS,6,245,,,
A1,TEA,RAJASTHAN,KOREA RP,KGS,9500,251283,,,
A1,TEA,RAJASTHAN,LIBERIA,KGS,3481,22608,,,
A1,TEA,RAJASTHAN,MONGOLIA,KGS,201,1602,,,
A1,TEA,RAJASTHAN,NETHERLAND,KGS,0,8,,,
A1,TEA,RAJASTHAN,NEW ZEALAND,KGS,5,80,,,
A1,TEA,RAJASTHAN,NIGERIA,KGS,50,892,,,
A1,TEA,RAJASTHAN,OMAN,KGS,180,4090,,,
A1,TEA,RAJASTHAN,PHILIPPINES,KGS,1438,13604,,,
A1,TEA,RAJASTHAN,POLAND,KGS,23825,32201,,,
A1,TEA,RAJASTHAN,RUSSIA,KGS,30,209,,,
A1,TEA,RAJASTHAN,SAUDI ARAB,KGS,391,21076,,,
A1,TEA,RAJASTHAN,SENEGAL,KGS,31367,127135,,,
A1,TEA,RAJASTHAN,SIERRA LEONE,KGS,12288,21262,,,
A1,TEA,RAJASTHAN,SINGAPORE,KGS,24,3130,,,
A1,TEA,RAJASTHAN,TAIWAN,KGS,10,129,,,
A1,TEA,RAJASTHAN,U ARAB EMTS,KGS,42121,193176,,,
A1,TEA,RAJASTHAN,U K,KGS,12603,80212,,,
A1,TEA,RAJASTHAN,U S A,KGS,10388,115141,,,
A1,TEA,RAJASTHAN,VIETNAM SOC REP,KGS,204,586,,,
A1,TEA,RAJASTHAN,ZIMBABWE,KGS,0,484,,,
A1,TEA,SIKKIM,CANADA,KGS,115,3479,,,
A1,TEA,SIKKIM,GERMANY,KGS,1588,23447,,,
A1,TEA,SIKKIM,JAPAN,KGS,45,2134,,,
A1,TEA,SIKKIM,SWITZERLAND,KGS,4,198,,,
A1,TEA,SIKKIM,TAIWAN,KGS,5,1090,,,
A1,TEA,SIKKIM,U K,KGS,171,8756,,,
A1,TEA,TAMIL NADU,AFGHANISTAN,KGS,8960,33558,,,
A1,TEA,TAMIL NADU,ALGERIA,KGS,195426,288367,,,
A1,TEA,TAMIL NADU,ANGOLA,KGS,107020,691568,,,
A1,TEA,TAMIL NADU,ARGENTINA,KGS,26402,61332,,,
A1,TEA,TAMIL NADU,ARMENIA,KGS,12450,32697,,,
A1,TEA,TAMIL NADU,AUSTRALIA,KGS,396934,2751333,,,
A1,TEA,TAMIL NADU,AZERBAIJAN,KGS,68100,195530,,,
A1,TEA,TAMIL NADU,BAHARAIN IS,KGS,41756,126237,,,
A1,TEA,TAMIL NADU,BELGIUM,KGS,30227,403648,,,
A1,TEA,TAMIL NADU,BENIN,KGS,159271,1076665,,,
A1,TEA,TAMIL NADU,BRAZIL,KGS,702,17361,,,
A1,TEA,TAMIL NADU,BRUNEI,KGS,5896,15937,,,
A1,TEA,TAMIL NADU,BURKINA FASO,KGS,212292,1450557,,,
A1,TEA,TAMIL NADU,C AFRI REP,KGS,400,1197,,,
A1,TEA,TAMIL NADU,CAMBODIA,KGS,12,126,,,
A1,TEA,TAMIL NADU,CAMEROON,KGS,33579,136677,,,
A1,TEA,TAMIL NADU,CANADA,KGS,306764,1661960,,,
A1,TEA,TAMIL NADU,CHINA P RP,KGS,2149698,4354719,,,
A1,TEA,TAMIL NADU,CONGO D. REP.,KGS,22361,120581,,,
A1,TEA,TAMIL NADU,CONGO P REP,KGS,36775,213768,,,
A1,TEA,TAMIL NADU,COTE D' IVOIRE,KGS,97436,863506,,,
A1,TEA,TAMIL NADU,CZECH REPUBLIC,KGS,149,6295,,,
A1,TEA,TAMIL NADU,DENMARK,KGS,8517,118189,,,
A1,TEA,TAMIL NADU,EGYPT A RP,KGS,233350,360977,,,
A1,TEA,TAMIL NADU,EQUTL GUINEA,KGS,7075,54822,,,
A1,TEA,TAMIL NADU,ESTONIA,KGS,1604,36764,,,
A1,TEA,TAMIL NADU,FIJI IS,KGS,2051,17832,,,
A1,TEA,TAMIL NADU,FINLAND,KGS,34536,218375,,,
A1,TEA,TAMIL NADU,FRANCE,KGS,38453,156858,,,
A1,TEA,TAMIL NADU,GABON,KGS,27617,184806,,,
A1,TEA,TAMIL NADU,GAMBIA,KGS,126396,632937,,,
A1,TEA,TAMIL NADU,GEORGIA,KGS,478264,1368623,,,
A1,TEA,TAMIL NADU,GERMANY,KGS,4327688,7424553,,,
A1,TEA,TAMIL NADU,GHANA,KGS,1748761,14961826,,,
A1,TEA,TAMIL NADU,GUINEA,KGS,185897,816562,,,
A1,TEA,TAMIL NADU,HONG KONG,KGS,234823,610942,,,
A1,TEA,TAMIL NADU,HUNGARY,KGS,3,128,,,
A1,TEA,TAMIL NADU,INDONESIA,KGS,52495,232352,,,
A1,TEA,TAMIL NADU,IRAN,KGS,207410,660949,,,
A1,TEA,TAMIL NADU,IRAQ,KGS,14703979,24449894,,,
A1,TEA,TAMIL NADU,IRELAND,KGS,24,221,,,
A1,TEA,TAMIL NADU,ISRAEL,KGS,107610,409868,,,
A1,TEA,TAMIL NADU,ITALY,KGS,382903,1058218,,,
A1,TEA,TAMIL NADU,JAMAICA,KGS,390,2842,,,
A1,TEA,TAMIL NADU,JAPAN,KGS,1397463,6099228,,,
A1,TEA,TAMIL NADU,JORDAN,KGS,18089,73414,,,
A1,TEA,TAMIL NADU,KAZAKHSTAN,KGS,1766106,2920335,,,
A1,TEA,TAMIL NADU,KENYA,KGS,159365,343696,,,
A1,TEA,TAMIL NADU,KOREA RP,KGS,32408,349963,,,
A1,TEA,TAMIL NADU,KUWAIT,KGS,31279,126227,,,
A1,TEA,TAMIL NADU,LEBANON,KGS,4207,14098,,,
A1,TEA,TAMIL NADU,LIBERIA,KGS,11569,67113,,,
A1,TEA,TAMIL NADU,LIBYA,KGS,620841,1696760,,,
A1,TEA,TAMIL NADU,MALAYSIA,KGS,1025917,1876908,,,
A1,TEA,TAMIL NADU,MALDIVES,KGS,34777,153112,,,
A1,TEA,TAMIL NADU,MALI,KGS,1093134,6283422,,,
A1,TEA,TAMIL NADU,MAURITANIA,KGS,3370,14168,,,
A1,TEA,TAMIL NADU,MEXICO,KGS,1320,56683,,,
A1,TEA,TAMIL NADU,MONGOLIA,KGS,2,75,,,
A1,TEA,TAMIL NADU,NETHERLAND,KGS,1545351,7416511,,,
A1,TEA,TAMIL NADU,NETHERLANDANTIL,KGS,1020,2423,,,
A1,TEA,TAMIL NADU,NEW ZEALAND,KGS,95944,396868,,,
A1,TEA,TAMIL NADU,NIGER,KGS,81015,704200,,,
A1,TEA,TAMIL NADU,NIGERIA,KGS,69645,328897,,,
A1,TEA,TAMIL NADU,NORWAY,KGS,27411,233530,,,
A1,TEA,TAMIL NADU,OMAN,KGS,115303,223862,,,
A1,TEA,TAMIL NADU,PAKISTAN IR,KGS,42000,86841,,,
A1,TEA,TAMIL NADU,PAPUA N GNA,KGS,304,2120,,,
A1,TEA,TAMIL NADU,PHILIPPINES,KGS,65970,531051,,,
A1,TEA,TAMIL NADU,POLAND,KGS,2882601,5529635,,,
A1,TEA,TAMIL NADU,PORTUGAL,KGS,8000,21450,,,
A1,TEA,TAMIL NADU,QATAR,KGS,69290,238148,,,
A1,TEA,TAMIL NADU,REUNION,KGS,19941,194317,,,
A1,TEA,TAMIL NADU,ROMANIA,KGS,2400,42453,,,
A1,TEA,TAMIL NADU,RUSSIA,KGS,13080846,22315231,,,
A1,TEA,TAMIL NADU,SAUDI ARAB,KGS,617234,1885636,,,
A1,TEA,TAMIL NADU,SENEGAL,KGS,95162,536149,,,
A1,TEA,TAMIL NADU,SERBIA,KGS,18360,206726,,,
A1,TEA,TAMIL NADU,SEYCHELLES,KGS,108,1262,,,
A1,TEA,TAMIL NADU,SIERRA LEONE,KGS,223297,673495,,,
A1,TEA,TAMIL NADU,SINGAPORE,KGS,257408,944893,,,
A1,TEA,TAMIL NADU,SOMALIA,KGS,34858,129286,,,
A1,TEA,TAMIL NADU,SOUTH AFRICA,KGS,3073,14876,,,
A1,TEA,TAMIL NADU,SPAIN,KGS,472482,659777,,,
A1,TEA,TAMIL NADU,SRI LANKA DSR,KGS,1981218,2986001,,,
A1,TEA,TAMIL NADU,SURINAME,KGS,33026,159582,,,
A1,TEA,TAMIL NADU,SWEDEN,KGS,221865,2486598,,,
A1,TEA,TAMIL NADU,SWITZERLAND,KGS,24279,58246,,,
A1,TEA,TAMIL NADU,TAIWAN,KGS,2289525,5061644,,,
A1,TEA,TAMIL NADU,TAJIKISTAN,KGS,43400,64320,,,
A1,TEA,TAMIL NADU,TANZANIA REP,KGS,78694,334136,,,
A1,TEA,TAMIL NADU,THAILAND,KGS,97228,882170,,,
A1,TEA,TAMIL NADU,TOGO,KGS,295906,1737976,,,
A1,TEA,TAMIL NADU,TUNISIA,KGS,709354,1133233,,,
A1,TEA,TAMIL NADU,TURKEY,KGS,104747,430076,,,
A1,TEA,TAMIL NADU,U ARAB EMTS,KGS,3148180,7523506,,,
A1,TEA,TAMIL NADU,U K,KGS,1427915,3942563,,,
A1,TEA,TAMIL NADU,U S A,KGS,1864402,8019241,,,
A1,TEA,TAMIL NADU,UKRAINE,KGS,196061,387065,,,
A1,TEA,TAMIL NADU,URUGUAY,KGS,1067,12337,,,
A1,TEA,TAMIL NADU,VENEZUELA,KGS,19100,68399,,,
A1,TEA,TAMIL NADU,VIETNAM SOC REP,KGS,97375,344378,,,
A1,TEA,TAMIL NADU,YEMEN REPUBLC,KGS,12500,18486,,,
A1,TEA,TAMIL NADU,ZAMBIA,KGS,1222,7642,,,
A1,TEA,TELANGANA,AUSTRALIA,KGS,498,4915,,,
A1,TEA,TELANGANA,BAHARAIN IS,KGS,252,1617,,,
A1,TEA,TELANGANA,CANADA,KGS,8602,54833,,,
A1,TEA,TELANGANA,CYPRUS,KGS,600,3550,,,
A1,TEA,TELANGANA,GERMANY,KGS,22417,134069,,,
A1,TEA,TELANGANA,GHANA,KGS,1,56,,,
A1,TEA,TELANGANA,HONG KONG,KGS,15,502,,,
A1,TEA,TELANGANA,IRAN,KGS,309,1608,,,
A1,TEA,TELANGANA,IRAQ,KGS,251024,769094,,,
A1,TEA,TELANGANA,IRELAND,KGS,1140,7509,,,
A1,TEA,TELANGANA,ISRAEL,KGS,50,1633,,,
A1,TEA,TELANGANA,ITALY,KGS,960,8640,,,
A1,TEA,TELANGANA,KOREA RP,KGS,40175,1277332,,,
A1,TEA,TELANGANA,KUWAIT,KGS,9000,89210,,,
A1,TEA,TELANGANA,MALAWI,KGS,156,1259,,,
A1,TEA,TELANGANA,MALDIVES,KGS,1497,7825,,,
A1,TEA,TELANGANA,MONGOLIA,KGS,408,1536,,,
A1,TEA,TELANGANA,NETHERLAND,KGS,30036,164815,,,
A1,TEA,TELANGANA,NEW ZEALAND,KGS,660,5941,,,
A1,TEA,TELANGANA,NIGERIA,KGS,98,804,,,
A1,TEA,TELANGANA,OMAN,KGS,1710,18535,,,
A1,TEA,TELANGANA,PHILIPPINES,KGS,12,851,,,
A1,TEA,TELANGANA,QATAR,KGS,360,2315,,,
A1,TEA,TELANGANA,RUSSIA,KGS,330,3010,,,
A1,TEA,TELANGANA,SAUDI ARAB,KGS,3960,11955,,,
A1,TEA,TELANGANA,SINGAPORE,KGS,4,47,,,
A1,TEA,TELANGANA,SOMALIA,KGS,422,2904,,,
A1,TEA,TELANGANA,SRI LANKA DSR,KGS,11358,105307,,,
A1,TEA,TELANGANA,TAIWAN,KGS,300,9965,,,
A1,TEA,TELANGANA,TANZANIA REP,KGS,450,2723,,,
A1,TEA,TELANGANA,THAILAND,KGS,550,38311,,,
A1,TEA,TELANGANA,U ARAB EMTS,KGS,3520,21267,,,
A1,TEA,TELANGANA,U K,KGS,19916,191591,,,
A1,TEA,TELANGANA,U S A,KGS,62283,535319,,,
A1,TEA,TRIPURA,CANADA,KGS,12589,54316,,,
A1,TEA,UTTAR PRADESH,ARMENIA,KGS,771,2430,,,
A1,TEA,UTTAR PRADESH,AUSTRALIA,KGS,24503,392978,,,
A1,TEA,UTTAR PRADESH,AZERBAIJAN,KGS,2851,56876,,,
A1,TEA,UTTAR PRADESH,BHUTAN,KGS,1248,4283,,,
A1,TEA,UTTAR PRADESH,BRAZIL,KGS,647,25740,,,
A1,TEA,UTTAR PRADESH,BULGARIA,KGS,34,1410,,,
A1,TEA,UTTAR PRADESH,CANADA,KGS,30729,994141,,,
A1,TEA,UTTAR PRADESH,CROATIA,KGS,200,10159,,,
A1,TEA,UTTAR PRADESH,CYPRUS,KGS,29,799,,,
A1,TEA,UTTAR PRADESH,CZECH REPUBLIC,KGS,1788,55738,,,
A1,TEA,UTTAR PRADESH,FRANCE,KGS,61,138,,,
A1,TEA,UTTAR PRADESH,GERMANY,KGS,20388,947542,,,
A1,TEA,UTTAR PRADESH,GREECE,KGS,420,6426,,,
A1,TEA,UTTAR PRADESH,GUYANA,KGS,120,789,,,
A1,TEA,UTTAR PRADESH,HONG KONG,KGS,1499,13891,,,
A1,TEA,UTTAR PRADESH,HUNGARY,KGS,150,4426,,,
A1,TEA,UTTAR PRADESH,IRAN,KGS,250,2712,,,
A1,TEA,UTTAR PRADESH,IRAQ,KGS,8,32,,,
A1,TEA,UTTAR PRADESH,IRELAND,KGS,473376,6565302,,,
A1,TEA,UTTAR PRADESH,ISRAEL,KGS,1010,22675,,,
A1,TEA,UTTAR PRADESH,ITALY,KGS,2688,13011,,,
A1,TEA,UTTAR PRADESH,JAPAN,KGS,26193,355715,,,
A1,TEA,UTTAR PRADESH,JORDAN,KGS,112,989,,,
A1,TEA,UTTAR PRADESH,KENYA,KGS,125,4597,,,
A1,TEA,UTTAR PRADESH,KOREA RP,KGS,1123,59040,,,
A1,TEA,UTTAR PRADESH,KUWAIT,KGS,90506,314693,,,
A1,TEA,UTTAR PRADESH,LATVIA,KGS,427,7748,,,
A1,TEA,UTTAR PRADESH,LEBANON,KGS,729,9899,,,
A1,TEA,UTTAR PRADESH,LIBERIA,KGS,36,133,,,
A1,TEA,UTTAR PRADESH,MALDIVES,KGS,74198,416161,,,
A1,TEA,UTTAR PRADESH,MAURITIUS,KGS,258,8792,,,
A1,TEA,UTTAR PRADESH,MOLDOVA,KGS,85,1870,,,
A1,TEA,UTTAR PRADESH,MONGOLIA,KGS,0,0,,,
A1,TEA,UTTAR PRADESH,MOROCCO,KGS,423,7462,,,
A1,TEA,UTTAR PRADESH,NEPAL,KGS,27648,89790,,,
A1,TEA,UTTAR PRADESH,NETHERLAND,KGS,19823,148877,,,
A1,TEA,UTTAR PRADESH,NEW ZEALAND,KGS,7406,76884,,,
A1,TEA,UTTAR PRADESH,NIGERIA,KGS,180,808,,,
A1,TEA,UTTAR PRADESH,NORWAY,KGS,302,11446,,,
A1,TEA,UTTAR PRADESH,OMAN,KGS,13110,83434,,,
A1,TEA,UTTAR PRADESH,PHILIPPINES,KGS,2115,17355,,,
A1,TEA,UTTAR PRADESH,PORTUGAL,KGS,513,14846,,,
A1,TEA,UTTAR PRADESH,QATAR,KGS,18437,106254,,,
A1,TEA,UTTAR PRADESH,REUNION,KGS,7,562,,,
A1,TEA,UTTAR PRADESH,ROMANIA,KGS,885,28312,,,
A1,TEA,UTTAR PRADESH,RUSSIA,KGS,7473,127378,,,
A1,TEA,UTTAR PRADESH,SAUDI ARAB,KGS,63385,337423,,,
A1,TEA,UTTAR PRADESH,SERBIA,KGS,34,1253,,,
A1,TEA,UTTAR PRADESH,SINGAPORE,KGS,1064,8294,,,
A1,TEA,UTTAR PRADESH,SOUTH AFRICA,KGS,288,11133,,,
A1,TEA,UTTAR PRADESH,SPAIN,KGS,1717,61096,,,
A1,TEA,UTTAR PRADESH,ST LUCIA,KGS,24,589,,,
A1,TEA,UTTAR PRADESH,SWEDEN,KGS,55,2137,,,
A1,TEA,UTTAR PRADESH,TAIWAN,KGS,84,1827,,,
A1,TEA,UTTAR PRADESH,TANZANIA REP,KGS,240,1413,,,
A1,TEA,UTTAR PRADESH,THAILAND,KGS,1748,19169,,,
A1,TEA,UTTAR PRADESH,TRINIDAD,KGS,312,2115,,,
A1,TEA,UTTAR PRADESH,U ARAB EMTS,KGS,449099,1410140,,,
A1,TEA,UTTAR PRADESH,U K,KGS,21203,812552,,,
A1,TEA,UTTAR PRADESH,U S A,KGS,193126,6481428,,,
A1,TEA,UTTAR PRADESH,VIETNAM SOC REP,KGS,1196,7173,,,
A1,TEA,UTTARAKHAND,CANADA,KGS,240,1322,,,
A1,TEA,UTTARAKHAND,ITALY,KGS,402,4509,,,
A1,TEA,UTTARAKHAND,KENYA,KGS,36176,107497,,,
A1,TEA,UTTARAKHAND,MALAYSIA,KGS,65,1911,,,
A1,TEA,UTTARAKHAND,MAURITIUS,KGS,35232,104855,,,
A1,TEA,UTTARAKHAND,NETHERLAND,KGS,75,4022,,,
A1,TEA,UTTARAKHAND,NEW ZEALAND,KGS,95,3443,,,
A1,TEA,UTTARAKHAND,PERU,KGS,4600,134322,,,
A1,TEA,UTTARAKHAND,THAILAND,KGS,13664,407312,,,
A1,TEA,UTTARAKHAND,U ARAB EMTS,KGS,288272,890910,,,
A1,TEA,UTTARAKHAND,U S A,KGS,702,3175,,,
A1,TEA,WEST BENGAL,AFGHANISTAN,KGS,216338,532057,,,
A1,TEA,WEST BENGAL,ALBANIA,KGS,102572,395184,,,
A1,TEA,WEST BENGAL,ALGERIA,KGS,11000,18630,,,
A1,TEA,WEST BENGAL,ARGENTINA,KGS,50,277,,,
A1,TEA,WEST BENGAL,AUSTRALIA,KGS,371695,2188895,,,
A1,TEA,WEST BENGAL,AUSTRIA,KGS,282,12473,,,
A1,TEA,WEST BENGAL,AZERBAIJAN,KGS,82900,305413,,,
A1,TEA,WEST BENGAL,BAHARAIN IS,KGS,45401,224010,,,
A1,TEA,WEST BENGAL,BANGLADESH PR,KGS,200845,491806,,,
A1,TEA,WEST BENGAL,BHUTAN,KGS,404269,1836260,,,
A1,TEA,WEST BENGAL,CANADA,KGS,392910,1942824,,,
A1,TEA,WEST BENGAL,CHINA P RP,KGS,2011905,5477159,,,
